User:;Maciej
IndexName:;WIG20Closing
StartDate:;2015-01-20 00:01:13
CalculationTime:;05:27:58
TestCasesNumber:;1
ProportionalDivisionTrainingTestData:;70
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError;TestCorrectDirectionPredictionsRate;TestCorrectDownPredictionsRate;TestCorrectUpPredictionsRate;Trend;LastTrainingCorrectDirectionPredictionsRate
Elman;0,25;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;977,650187128722;0,555555555555556;0,760233918128655;0,350877192982456;0,5;0,538461538461538
MLP;0,5;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;962,770483214899;0,549707602339181;0,619883040935672;0,47953216374269;0,5;0,537062937062937
Jordan;0,5;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;959,772114618364;0,567251461988304;0,584795321637427;0,549707602339181;0,5;0,53006993006993
Elman;0,5;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;965,380469144403;0,564327485380117;0,842105263157895;0,286549707602339;0,5;0,53006993006993
MLP;0,75;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;962,464768443672;0,564327485380117;0,713450292397661;0,415204678362573;0,5;0,532867132867133
Jordan;0,75;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;957,549874072668;0,564327485380117;0,654970760233918;0,473684210526316;0,5;0,537062937062937
Elman;0,75;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;960,352293136299;0,549707602339181;0,707602339181287;0,391812865497076;0,5;0,518881118881119
MLP;1;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;959,980793314555;0,555555555555556;0,748538011695906;0,362573099415205;0,5;0,521678321678322
Jordan;1;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;975,718853832341;0,567251461988304;0,678362573099415;0,456140350877193;0,5;0,52027972027972
Elman;1;0,25;1000;10~10~1;no PCA;TwoWeeks;Day;Day;962,920310520808;0,573099415204678;0,725146198830409;0,421052631578947;0,5;0,527272727272727
MLP;0,25;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1383,98054184158;0,590643274853801;0,631578947368421;0,549707602339181;0,5;0,500699300699301
Jordan;0,25;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1291,88928236423;0,526315789473684;0,824561403508772;0,228070175438596;0,5;0,534265734265734
Elman;0,25;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1130,86421987844;0,538011695906433;0,795321637426901;0,280701754385965;0,5;0,534265734265734
MLP;0,5;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1046,49699752701;0,52046783625731;0,637426900584795;0,403508771929825;0,5;0,52027972027972
Jordan;0,5;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1268,26572481785;0,552631578947368;0,502923976608187;0,60233918128655;0,5;0,500699300699301
Elman;0,5;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;989,441566278435;0,555555555555556;0,865497076023392;0,245614035087719;0,5;0,541258741258741
MLP;0,75;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1164,81594764641;0,52046783625731;0,842105263157895;0,198830409356725;0,5;0,541258741258741
Jordan;0,75;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1191,61881014128;0,514619883040936;0,239766081871345;0,789473684210526;0,5;0,534265734265734
Elman;0,75;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1024,23576667028;0,529239766081871;0,953216374269006;0,105263157894737;0,5;0,531468531468531
MLP;1;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1190,39845382134;0,514619883040936;0,941520467836257;0,087719298245614;0,5;0,548251748251748
Jordan;1;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1181,97090860866;0,505847953216374;0,327485380116959;0,684210526315789;0,5;0,535664335664336
Elman;1;0,5;1000;10~10~1;no PCA;TwoWeeks;Day;Day;994,910709110531;0,529239766081871;0,923976608187134;0,134502923976608;0,5;0,546853146853147
MLP;0,25;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;6352,40547104939;0,56140350877193;0,473684210526316;0,649122807017544;0,5;0,499300699300699
Jordan;0,25;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;3461,2665103872;0,52046783625731;0,988304093567251;0,0526315789473684;0,5;0,509090909090909
Elman;0,25;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1600,8843042877;0,514619883040936;0,859649122807018;0,169590643274854;0,5;0,509090909090909
MLP;0,5;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2183,3035813484;0,511695906432749;0,830409356725146;0,192982456140351;0,5;0,500699300699301
Jordan;0,5;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1918,6847603216;0,532163742690059;0,795321637426901;0,269005847953216;0,5;0,523076923076923
Elman;0,5;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1275,36754484011;0,54093567251462;0,766081871345029;0,315789473684211;0,5;0,506293706293706
MLP;0,75;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2355,03752916805;0,523391812865497;0,964912280701754;0,0818713450292398;0,5;0,516083916083916
Jordan;0,75;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2078,77122444194;0,52046783625731;0,812865497076023;0,228070175438596;0,5;0,521678321678322
Elman;0,75;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1155,48264059483;0,546783625730994;0,894736842105263;0,198830409356725;0,5;0,517482517482518
MLP;1;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1600,27074060705;0,505847953216374;0,994152046783626;0,0175438596491228;0,5;0,537062937062937
Jordan;1;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;2333,4580287634;0,558479532163743;0,432748538011696;0,684210526315789;0,5;0,502097902097902
Elman;1;0,75;1000;10~10~1;no PCA;TwoWeeks;Day;Day;1040,24140367054;0,532163742690059;0,941520467836257;0,12280701754386;0,5;0,531468531468531
MLP;0,25;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1016,16298367565;0,543859649122807;0,269005847953216;0,818713450292398;0,5;0,527272727272727
Jordan;0,25;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1020,53336525406;0,538011695906433;0,263157894736842;0,812865497076023;0,5;0,513286713286713
Elman;0,25;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1076,54308413392;0,549707602339181;0,292397660818713;0,807017543859649;0,5;0,507692307692308
MLP;0,5;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;996,553196823352;0,546783625730994;0,286549707602339;0,807017543859649;0,5;0,537062937062937
Jordan;0,5;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1007,19730842734;0,549707602339181;0,298245614035088;0,801169590643275;0,5;0,53986013986014
Elman;0,5;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1048,92502522823;0,558479532163743;0,292397660818713;0,824561403508772;0,5;0,53006993006993
MLP;0,75;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1002,70249438157;0,543859649122807;0,339181286549708;0,748538011695906;0,5;0,53986013986014
Jordan;0,75;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1003,79608284777;0,552631578947368;0,315789473684211;0,789473684210526;0,5;0,551048951048951
Elman;0,75;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1054,64967978025;0,584795321637427;0,467836257309941;0,701754385964912;0,5;0,548251748251748
MLP;1;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1011,63311417653;0,552631578947368;0,409356725146199;0,695906432748538;0,5;0,52027972027972
Jordan;1;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1005,22490069016;0,558479532163743;0,426900584795322;0,690058479532164;0,5;0,531468531468531
Elman;1;0;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1052,63191056065;0,578947368421053;0,485380116959064;0,672514619883041;0,5;0,546853146853147
MLP;0,25;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;989,357826381104;0,523391812865497;0,649122807017544;0,39766081871345;0,5;0,514685314685315
Jordan;0,25;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;995,842726294122;0,529239766081871;0,672514619883041;0,385964912280702;0,5;0,517482517482518
Elman;0,25;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1056,81794750992;0,529239766081871;0,953216374269006;0,105263157894737;0,5;0,548251748251748
MLP;0,5;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;971,233520392344;0,543859649122807;0,590643274853801;0,497076023391813;0,5;0,518881118881119
Jordan;0,5;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;974,046197292247;0,552631578947368;0,649122807017544;0,456140350877193;0,5;0,517482517482518
Elman;0,5;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;994,849100148989;0,529239766081871;0,912280701754386;0,146198830409357;0,5;0,538461538461538
MLP;0,75;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;968,821954035216;0,567251461988304;0,64327485380117;0,491228070175439;0,5;0,534265734265734
Jordan;0,75;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;984,271692011653;0,555555555555556;0,666666666666667;0,444444444444444;0,5;0,502097902097902
Elman;0,75;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;985,942996752961;0,564327485380117;0,801169590643275;0,327485380116959;0,5;0,527272727272727
MLP;1;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;984,282157693746;0,564327485380117;0,684210526315789;0,444444444444444;0,5;0,510489510489511
Jordan;1;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;972,749378885058;0,555555555555556;0,678362573099415;0,432748538011696;0,5;0,52027972027972
Elman;1;0,25;1000;30~30~1;no PCA;TwoWeeks;Day;Day;999,492753177061;0,56140350877193;0,883040935672515;0,239766081871345;0,5;0,541258741258741
MLP;0,25;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1711,1336737241;0,552631578947368;0,409356725146199;0,695906432748538;0,5;0,499300699300699
Jordan;0,25;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1456,31870796477;0,508771929824561;1;0,0175438596491228;0,5;0,525874125874126
Elman;0,25;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1521,54274854972;0,535087719298246;0,953216374269006;0,116959064327485;0,5;0,52027972027972
MLP;0,5;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1186,67708814688;0,52046783625731;0,888888888888889;0,152046783625731;0,5;0,532867132867133
Jordan;0,5;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1710,98305026335;0,514619883040936;0,906432748538012;0,12280701754386;0,5;0,523076923076923
Elman;0,5;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1309,93577572615;0,549707602339181;0,883040935672515;0,216374269005848;0,5;0,537062937062937
MLP;0,75;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1078,42990168231;0,517543859649123;0,666666666666667;0,368421052631579;0,5;0,531468531468531
Jordan;0,75;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1056,23110575022;0,517543859649123;0,619883040935672;0,415204678362573;0,5;0,53006993006993
Elman;0,75;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1280,11423960119;0,584795321637427;0,60233918128655;0,567251461988304;0,5;0,531468531468531
MLP;1;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1057,22278550751;0,555555555555556;0,666666666666667;0,444444444444444;0,5;0,523076923076923
Jordan;1;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1389,0537672265;0,523391812865497;0,847953216374269;0,198830409356725;0,5;0,53006993006993
Elman;1;0,5;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1183,68215018835;0,505847953216374;1;0,0116959064327485;0,5;0,514685314685315
MLP;0,25;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2533,93559952528;0,502923976608187;0,00584795321637427;1;0,5;0,507692307692308
Jordan;0,25;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2523,02442649145;0,502923976608187;1;0,00584795321637427;0,5;0,562237762237762
Elman;0,25;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2490,72790352342;0,54093567251462;0,350877192982456;0,730994152046784;0,5;0,532867132867133
MLP;0,5;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2014,10533493472;0,505847953216374;1;0,0116959064327485;0,5;0,518881118881119
Jordan;0,5;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2077,81119890291;0,508771929824561;0,994152046783626;0,0233918128654971;0,5;0,537062937062937
Elman;0,5;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1871,03706180275;0,549707602339181;0,192982456140351;0,906432748538012;0,5;0,532867132867133
MLP;0,75;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1643,00145103102;0,511695906432749;0,988304093567251;0,0350877192982456;0,5;0,518881118881119
Jordan;0,75;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2068,11668755736;0,52046783625731;0,795321637426901;0,245614035087719;0,5;0,541258741258741
Elman;0,75;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1564,10368229638;0,596491228070175;0,847953216374269;0,345029239766082;0,5;0,521678321678322
MLP;1;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1681,4462615873;0,570175438596491;0,60233918128655;0,538011695906433;0,5;0,534265734265734
Jordan;1;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;1800,11744923203;0,56140350877193;0,538011695906433;0,584795321637427;0,5;0,513286713286713
Elman;1;0,75;1000;30~30~1;no PCA;TwoWeeks;Day;Day;2799,49018637941;0,576023391812866;0,473684210526316;0,678362573099415;0,5;0,532867132867133
MLP;0,25;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1006,95196199686;0,54093567251462;0,257309941520468;0,824561403508772;0,5;0,548251748251748
Jordan;0,25;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1003,55561639134;0,54093567251462;0,269005847953216;0,812865497076023;0,5;0,54965034965035
Elman;0,25;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1011,3118404839;0,538011695906433;0,263157894736842;0,812865497076023;0,5;0,534265734265734
MLP;0,5;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1000,87555024663;0,54093567251462;0,239766081871345;0,842105263157895;0,5;0,538461538461538
Jordan;0,5;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1009,07529912472;0,549707602339181;0,269005847953216;0,830409356725146;0,5;0,532867132867133
Elman;0,5;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1035,83481906976;0,543859649122807;0,292397660818713;0,795321637426901;0,5;0,542657342657343
MLP;0,75;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1035,92789697576;0,558479532163743;0,286549707602339;0,830409356725146;0,5;0,523076923076923
Jordan;0,75;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1009,75375197893;0,54093567251462;0,263157894736842;0,818713450292398;0,5;0,53006993006993
Elman;0,75;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1004,79607232641;0,538011695906433;0,263157894736842;0,812865497076023;0,5;0,523076923076923
MLP;1;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1016,58437046689;0,538011695906433;0,263157894736842;0,812865497076023;0,5;0,517482517482518
Jordan;1;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1077,80035448865;0,555555555555556;0,345029239766082;0,766081871345029;0,5;0,545454545454545
Elman;1;0;1000;3~1;no PCA;TwoWeeks;Day;Day;1055,27888096729;0,546783625730994;0,280701754385965;0,812865497076023;0,5;0,517482517482518
MLP;0,25;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;971,111791610155;0,52046783625731;0,725146198830409;0,315789473684211;0,5;0,527272727272727
Jordan;0,25;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;969,104079670652;0,502923976608187;0,719298245614035;0,286549707602339;0,5;0,518881118881119
Elman;0,25;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;978,722373087932;0,52046783625731;0,707602339181287;0,333333333333333;0,5;0,527272727272727
MLP;0,5;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;978,585257016563;0,555555555555556;0,56140350877193;0,549707602339181;0,5;0,527272727272727
Jordan;0,5;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;994,237479068213;0,549707602339181;0,555555555555556;0,543859649122807;0,5;0,525874125874126
Elman;0,5;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;966,991048182876;0,567251461988304;0,543859649122807;0,590643274853801;0,5;0,531468531468531
MLP;0,75;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;1014,56587065796;0,532163742690059;0,47953216374269;0,584795321637427;0,5;0,534265734265734
Jordan;0,75;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;979,755393923495;0,558479532163743;0,444444444444444;0,672514619883041;0,5;0,53986013986014
Elman;0,75;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;989,153168595785;0,543859649122807;0,502923976608187;0,584795321637427;0,5;0,54965034965035
MLP;1;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;1000,30031784414;0,535087719298246;0,380116959064327;0,690058479532164;0,5;0,525874125874126
Jordan;1;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;1016,22913844952;0,564327485380117;0,625730994152047;0,502923976608187;0,5;0,535664335664336
Elman;1;0,25;1000;3~1;no PCA;TwoWeeks;Day;Day;1024,22146692888;0,567251461988304;0,473684210526316;0,660818713450292;0,5;0,527272727272727
MLP;0,25;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;978,568062151306;0,558479532163743;0,789473684210526;0,327485380116959;0,5;0,516083916083916
Jordan;0,25;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;983,991534137714;0,543859649122807;0,789473684210526;0,298245614035088;0,5;0,513286713286713
Elman;0,25;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;982,224784573567;0,56140350877193;0,789473684210526;0,333333333333333;0,5;0,517482517482518
MLP;0,5;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;957,407746962038;0,549707602339181;0,631578947368421;0,467836257309941;0,5;0,521678321678322
Jordan;0,5;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;976,539040671812;0,543859649122807;0,584795321637427;0,502923976608187;0,5;0,521678321678322
Elman;0,5;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;971,265645635629;0,558479532163743;0,649122807017544;0,467836257309941;0,5;0,523076923076923
MLP;0,75;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;983,269932179168;0,546783625730994;0,590643274853801;0,502923976608187;0,5;0,528671328671329
Jordan;0,75;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;979,087717671798;0,567251461988304;0,549707602339181;0,584795321637427;0,5;0,523076923076923
Elman;0,75;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;965,446598343652;0,570175438596491;0,578947368421053;0,56140350877193;0,5;0,525874125874126
MLP;1;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;980,985466356232;0,570175438596491;0,508771929824561;0,631578947368421;0,5;0,525874125874126
Jordan;1;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;978,25247269293;0,570175438596491;0,502923976608187;0,637426900584795;0,5;0,527272727272727
Elman;1;0,5;1000;3~1;no PCA;TwoWeeks;Day;Day;989,777325835666;0,578947368421053;0,52046783625731;0,637426900584795;0,5;0,535664335664336
MLP;0,25;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1103,93463199364;0,543859649122807;0,842105263157895;0,245614035087719;0,5;0,500699300699301
Jordan;0,25;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1140,93801260769;0,52046783625731;0,824561403508772;0,216374269005848;0,5;0,507692307692308
Elman;0,25;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1079,25358617556;0,549707602339181;0,859649122807018;0,239766081871345;0,5;0,496503496503497
MLP;0,5;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1040,55894916252;0,56140350877193;0,672514619883041;0,450292397660819;0,5;0,493706293706294
Jordan;0,5;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1095,08388383991;0,564327485380117;0,631578947368421;0,497076023391813;0,5;0,502097902097902
Elman;0,5;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1033,94297329634;0,564327485380117;0,701754385964912;0,426900584795322;0,5;0,517482517482518
MLP;0,75;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1039,01372732168;0,576023391812866;0,56140350877193;0,590643274853801;0,5;0,509090909090909
Jordan;0,75;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1003,97945910439;0,535087719298246;0,625730994152047;0,444444444444444;0,5;0,513286713286713
Elman;0,75;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1022,74857931485;0,576023391812866;0,590643274853801;0,56140350877193;0,5;0,523076923076923
MLP;1;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1091,27374910135;0,576023391812866;0,491228070175439;0,660818713450292;0,5;0,521678321678322
Jordan;1;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;994,052775928927;0,538011695906433;0,56140350877193;0,514619883040936;0,5;0,516083916083916
Elman;1;0,75;1000;3~1;no PCA;TwoWeeks;Day;Day;1021,64502262949;0,599415204678363;0,538011695906433;0,660818713450292;0,5;0,527272727272727
MLP;0,25;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1020,46608966454;0,549707602339181;0,274853801169591;0,824561403508772;0,5;0,535664335664336
Jordan;0,25;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1005,29263856527;0,538011695906433;0,274853801169591;0,801169590643275;0,5;0,525874125874126
Elman;0,25;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1021,61313776113;0,535087719298246;0,263157894736842;0,807017543859649;0,5;0,537062937062937
MLP;0,5;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1035,53319598807;0,552631578947368;0,298245614035088;0,807017543859649;0,5;0,525874125874126
Jordan;0,5;0;1000;10~1;no PCA;TwoWeeks;Day;Day;997,828688295794;0,54093567251462;0,257309941520468;0,824561403508772;0,5;0,535664335664336
Elman;0,5;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1009,74549727078;0,54093567251462;0,274853801169591;0,807017543859649;0,5;0,52027972027972
MLP;0,75;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1006,4152915751;0,535087719298246;0,251461988304094;0,818713450292398;0,5;0,528671328671329
Jordan;0,75;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1003,81779171996;0,535087719298246;0,257309941520468;0,812865497076023;0,5;0,53006993006993
Elman;0,75;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1021,0462274137;0,535087719298246;0,263157894736842;0,807017543859649;0,5;0,517482517482518
MLP;1;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1012,77930445529;0,538011695906433;0,257309941520468;0,818713450292398;0,5;0,525874125874126
Jordan;1;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1012,0746632481;0,535087719298246;0,257309941520468;0,812865497076023;0,5;0,521678321678322
Elman;1;0;1000;10~1;no PCA;TwoWeeks;Day;Day;1030,91948535277;0,543859649122807;0,280701754385965;0,807017543859649;0,5;0,518881118881119
MLP;0,25;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;979,868931241517;0,538011695906433;0,666666666666667;0,409356725146199;0,5;0,518881118881119
Jordan;0,25;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;995,746564147204;0,535087719298246;0,619883040935672;0,450292397660819;0,5;0,502097902097902
Elman;0,25;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;958,189411733681;0,552631578947368;0,719298245614035;0,385964912280702;0,5;0,541258741258741
MLP;0,5;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;999,981395216036;0,558479532163743;0,543859649122807;0,573099415204678;0,5;0,532867132867133
Jordan;0,5;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;990,348138384041;0,558479532163743;0,532163742690059;0,584795321637427;0,5;0,531468531468531
Elman;0,5;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;963,600455512763;0,578947368421053;0,573099415204678;0,584795321637427;0,5;0,531468531468531
MLP;0,75;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;988,913523604561;0,552631578947368;0,456140350877193;0,649122807017544;0,5;0,531468531468531
Jordan;0,75;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;1007,96729150189;0,56140350877193;0,456140350877193;0,666666666666667;0,5;0,527272727272727
Elman;0,75;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;980,532380518595;0,56140350877193;0,502923976608187;0,619883040935672;0,5;0,53986013986014
MLP;1;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;987,969418013117;0,552631578947368;0,43859649122807;0,666666666666667;0,5;0,534265734265734
Jordan;1;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;987,283769290361;0,552631578947368;0,444444444444444;0,660818713450292;0,5;0,534265734265734
Elman;1;0,25;1000;10~1;no PCA;TwoWeeks;Day;Day;995,401647162817;0,555555555555556;0,432748538011696;0,678362573099415;0,5;0,511888111888112
MLP;0,25;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;993,792154635932;0,549707602339181;0,818713450292398;0,280701754385965;0,5;0,516083916083916
Jordan;0,25;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;1014,28201906411;0,549707602339181;0,830409356725146;0,269005847953216;0,5;0,52027972027972
Elman;0,25;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;1008,16055753207;0,552631578947368;0,847953216374269;0,257309941520468;0,5;0,514685314685315
MLP;0,5;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;963,590550187645;0,54093567251462;0,637426900584795;0,444444444444444;0,5;0,516083916083916
Jordan;0,5;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;976,42813522887;0,538011695906433;0,637426900584795;0,43859649122807;0,5;0,516083916083916
Elman;0,5;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;970,226332788879;0,549707602339181;0,684210526315789;0,415204678362573;0,5;0,521678321678322
MLP;0,75;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;963,791768779808;0,526315789473684;0,578947368421053;0,473684210526316;0,5;0,525874125874126
Jordan;0,75;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;963,480885077415;0,535087719298246;0,590643274853801;0,47953216374269;0,5;0,53006993006993
Elman;0,75;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;967,995872132853;0,558479532163743;0,608187134502924;0,508771929824561;0,5;0,546853146853147
MLP;1;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;973,72310724582;0,573099415204678;0,56140350877193;0,584795321637427;0,5;0,518881118881119
Jordan;1;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;975,111477386246;0,570175438596491;0,543859649122807;0,596491228070175;0,5;0,518881118881119
Elman;1;0,5;1000;10~1;no PCA;TwoWeeks;Day;Day;972,835508844438;0,558479532163743;0,538011695906433;0,578947368421053;0,5;0,534265734265734
MLP;0,25;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1214,15279853923;0,549707602339181;0,847953216374269;0,251461988304094;0,5;0,499300699300699
Jordan;0,25;0,75;1000;10~1;no PCA;TwoWeeks;Day;Day;1141,41375591386;0,546783625730994;0,906432748538012;0,187134502923977;0,5;0,511888111888112
