User:;Maciej
IndexName:;TimeSeriesOur
StartDate:;2015-01-14 00:26:21
CalculationTime:;02:07:40
TestCasesNumber:;100
ProportionalDivisionTrainingTestData:;0,7
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError
Jordan;0,2;0,8;100;3~3~1;no PCA;Day;Day;Day;0,11416540183794
Elman;0,2;0,8;100;3~3~1;no PCA;Day;Day;Day;0,11279527926542
MLP;0,4;0,8;100;3~3~1;no PCA;Day;Day;Day;0,112719465940435
Jordan;0,4;0,8;100;3~3~1;no PCA;Day;Day;Day;0,112686111053639
Elman;0,4;0,8;100;3~3~1;no PCA;Day;Day;Day;0,112246247640184
MLP;0,6;0,8;100;3~3~1;no PCA;Day;Day;Day;0,113487105076777
Jordan;0,6;0,8;100;3~3~1;no PCA;Day;Day;Day;0,113500098428553
Elman;0,6;0,8;100;3~3~1;no PCA;Day;Day;Day;0,113217267268478
MLP;0,8;0,8;100;3~3~1;no PCA;Day;Day;Day;0,114762359005211
Jordan;0,8;0,8;100;3~3~1;no PCA;Day;Day;Day;0,114791408247851
Elman;0,8;0,8;100;3~3~1;no PCA;Day;Day;Day;0,114568380677898
MLP;1;0,8;100;3~3~1;no PCA;Day;Day;Day;0,116247664394913
Jordan;1;0,8;100;3~3~1;no PCA;Day;Day;Day;0,11625575633398
Elman;1;0,8;100;3~3~1;no PCA;Day;Day;Day;0,116086624648701
MLP;0;1;100;3~3~1;no PCA;Day;Day;Day;0,276097471538119
Jordan;0;1;100;3~3~1;no PCA;Day;Day;Day;0,273358913177489
Elman;0;1;100;3~3~1;no PCA;Day;Day;Day;0,252298951661901
MLP;0,2;1;100;3~3~1;no PCA;Day;Day;Day;0,127934202619219
Jordan;0,2;1;100;3~3~1;no PCA;Day;Day;Day;0,127964988611071
Elman;0,2;1;100;3~3~1;no PCA;Day;Day;Day;0,126936337090094
MLP;0,4;1;100;3~3~1;no PCA;Day;Day;Day;0,127149572936006
Jordan;0,4;1;100;3~3~1;no PCA;Day;Day;Day;0,127193570507338
Elman;0,4;1;100;3~3~1;no PCA;Day;Day;Day;0,126711303893006
MLP;0,6;1;100;3~3~1;no PCA;Day;Day;Day;0,128266150227274
Jordan;0,6;1;100;3~3~1;no PCA;Day;Day;Day;0,128287625205817
Elman;0,6;1;100;3~3~1;no PCA;Day;Day;Day;0,127979656723998
MLP;0,8;1;100;3~3~1;no PCA;Day;Day;Day;0,129826009384154
Jordan;0,8;1;100;3~3~1;no PCA;Day;Day;Day;0,129835183958898
Elman;0,8;1;100;3~3~1;no PCA;Day;Day;Day;0,12961239788966
MLP;1;1;100;3~3~1;no PCA;Day;Day;Day;0,131574241286685
Jordan;1;1;100;3~3~1;no PCA;Day;Day;Day;0,131583001232414
Elman;1;1;100;3~3~1;no PCA;Day;Day;Day;0,131402698287649
MLP;0;0;500;3~3~1;no PCA;Day;Day;Day;0,0827964602761825
Jordan;0;0;500;3~3~1;no PCA;Day;Day;Day;0,0824989406930608
Elman;0;0;500;3~3~1;no PCA;Day;Day;Day;0,0801528093755468
MLP;0,2;0;500;3~3~1;no PCA;Day;Day;Day;0,056565748544724
Jordan;0,2;0;500;3~3~1;no PCA;Day;Day;Day;0,052386360623569
Elman;0,2;0;500;3~3~1;no PCA;Day;Day;Day;0,052207455679516
MLP;0,4;0;500;3~3~1;no PCA;Day;Day;Day;0,010820611159237
Jordan;0,4;0;500;3~3~1;no PCA;Day;Day;Day;0,00957287855629779
Elman;0,4;0;500;3~3~1;no PCA;Day;Day;Day;0,00955925282869257
MLP;0,6;0;500;3~3~1;no PCA;Day;Day;Day;0,00184235979040507
Jordan;0,6;0;500;3~3~1;no PCA;Day;Day;Day;0,00415288541939939
Elman;0,6;0;500;3~3~1;no PCA;Day;Day;Day;0,00426430754137455
MLP;0,8;0;500;3~3~1;no PCA;Day;Day;Day;0,001714672100647
Jordan;0,8;0;500;3~3~1;no PCA;Day;Day;Day;0,00183674086806078
Elman;0,8;0;500;3~3~1;no PCA;Day;Day;Day;0,00298287234224258
MLP;1;0;500;3~3~1;no PCA;Day;Day;Day;0,00167275379112141
Jordan;1;0;500;3~3~1;no PCA;Day;Day;Day;0,00253848783354572
Elman;1;0;500;3~3~1;no PCA;Day;Day;Day;0,00306362148314143
MLP;0;0,2;500;3~3~1;no PCA;Day;Day;Day;0,101522938954849
Jordan;0;0,2;500;3~3~1;no PCA;Day;Day;Day;0,100938402533885
Elman;0;0,2;500;3~3~1;no PCA;Day;Day;Day;0,100755314160885
MLP;0,2;0,2;500;3~3~1;no PCA;Day;Day;Day;0,078709007742567
Jordan;0,2;0,2;500;3~3~1;no PCA;Day;Day;Day;0,078212452418174
Elman;0,2;0,2;500;3~3~1;no PCA;Day;Day;Day;0,0787038835008858
MLP;0,4;0,2;500;3~3~1;no PCA;Day;Day;Day;0,0651682505284307
Jordan;0,4;0,2;500;3~3~1;no PCA;Day;Day;Day;0,068560483662509
Elman;0,4;0,2;500;3~3~1;no PCA;Day;Day;Day;0,0791908264358493
MLP;0,6;0,2;500;3~3~1;no PCA;Day;Day;Day;0,0494534435487952
Jordan;0,6;0,2;500;3~3~1;no PCA;Day;Day;Day;0,0613112352175835
Elman;0,6;0,2;500;3~3~1;no PCA;Day;Day;Day;0,0769554046613246
MLP;0,8;0,2;500;3~3~1;no PCA;Day;Day;Day;0,0435337228614533
Jordan;0,8;0,2;500;3~3~1;no PCA;Day;Day;Day;0,0570624733718292
Elman;0,8;0,2;500;3~3~1;no PCA;Day;Day;Day;0,0784726205888622
MLP;1;0,2;500;3~3~1;no PCA;Day;Day;Day;0,0390902566995639
Jordan;1;0,2;500;3~3~1;no PCA;Day;Day;Day;0,0545355255923902
Elman;1;0,2;500;3~3~1;no PCA;Day;Day;Day;0,077396952321231
MLP;0;0,4;500;3~3~1;no PCA;Day;Day;Day;0,130419865214211
Jordan;0;0,4;500;3~3~1;no PCA;Day;Day;Day;0,131981786111609
Elman;0;0,4;500;3~3~1;no PCA;Day;Day;Day;0,133792687058014
MLP;0,2;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0874255860073313
Jordan;0,2;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0874258300031224
Elman;0,2;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0872182281745233
MLP;0,4;0,4;500;3~3~1;no PCA;Day;Day;Day;0,088086300761029
Jordan;0,4;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0880961541292373
Elman;0,4;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0880134949601085
MLP;0,6;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0890732556871878
Jordan;0,6;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0891538357378396
Elman;0,6;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0891033628269604
MLP;0,8;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0903150702274948
Jordan;0,8;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0903194130544738
Elman;0,8;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0902778988466515
MLP;1;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0915322423872746
Jordan;1;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0915352357957251
Elman;1;0,4;500;3~3~1;no PCA;Day;Day;Day;0,0915034735607567
MLP;0;0,6;500;3~3~1;no PCA;Day;Day;Day;0,176379509544057
Jordan;0;0,6;500;3~3~1;no PCA;Day;Day;Day;0,177827969316716
Elman;0;0,6;500;3~3~1;no PCA;Day;Day;Day;0,18077730957798
MLP;0,2;0,6;500;3~3~1;no PCA;Day;Day;Day;0,0975313869753656
Jordan;0,2;0,6;500;3~3~1;no PCA;Day;Day;Day;0,0975538970531051
Elman;0,2;0,6;500;3~3~1;no PCA;Day;Day;Day;0,097379246483752
MLP;0,4;0,6;500;3~3~1;no PCA;Day;Day;Day;0,0984586005651889
Jordan;0,4;0,6;500;3~3~1;no PCA;Day;Day;Day;0,098464015446883
Elman;0,4;0,6;500;3~3~1;no PCA;Day;Day;Day;0,0983871530703192
MLP;0,6;0,6;500;3~3~1;no PCA;Day;Day;Day;0,0997274376079409
Jordan;0,6;0,6;500;3~3~1;no PCA;Day;Day;Day;0,099731700955395
Elman;0,6;0,6;500;3~3~1;no PCA;Day;Day;Day;0,0996786340916068
MLP;0,8;0,6;500;3~3~1;no PCA;Day;Day;Day;0,101099403484689
Jordan;0,8;0,6;500;3~3~1;no PCA;Day;Day;Day;0,101100040080681
Elman;0,8;0,6;500;3~3~1;no PCA;Day;Day;Day;0,101061479216409
MLP;1;0,6;500;3~3~1;no PCA;Day;Day;Day;0,102525738366961
Jordan;1;0,6;500;3~3~1;no PCA;Day;Day;Day;0,102528590995371
Elman;1;0,6;500;3~3~1;no PCA;Day;Day;Day;0,10249369761241
MLP;0;0,8;500;3~3~1;no PCA;Day;Day;Day;0,229743067369111
Jordan;0;0,8;500;3~3~1;no PCA;Day;Day;Day;0,228853099836074
Elman;0;0,8;500;3~3~1;no PCA;Day;Day;Day;0,226509016577737
MLP;0,2;0,8;500;3~3~1;no PCA;Day;Day;Day;0,109553106737583
Jordan;0,2;0,8;500;3~3~1;no PCA;Day;Day;Day;0,109550451246023
Elman;0,2;0,8;500;3~3~1;no PCA;Day;Day;Day;0,109383886132648
MLP;0,4;0,8;500;3~3~1;no PCA;Day;Day;Day;0,110705738823705
Jordan;0,4;0,8;500;3~3~1;no PCA;Day;Day;Day;0,11071167539928
Elman;0,4;0,8;500;3~3~1;no PCA;Day;Day;Day;0,110625205999874
MLP;0,6;0,8;500;3~3~1;no PCA;Day;Day;Day;0,112212002554304
Jordan;0,6;0,8;500;3~3~1;no PCA;Day;Day;Day;0,112212378035532
Elman;0,6;0,8;500;3~3~1;no PCA;Day;Day;Day;0,112155848444
MLP;0,8;0,8;500;3~3~1;no PCA;Day;Day;Day;0,113823166855377
Jordan;0,8;0,8;500;3~3~1;no PCA;Day;Day;Day;0,113822844500152
Elman;0,8;0,8;500;3~3~1;no PCA;Day;Day;Day;0,113780447765214
MLP;1;0,8;500;3~3~1;no PCA;Day;Day;Day;0,115493574124736
Jordan;1;0,8;500;3~3~1;no PCA;Day;Day;Day;0,11549475161784
Elman;1;0,8;500;3~3~1;no PCA;Day;Day;Day;0,115460687455614
MLP;0;1;500;3~3~1;no PCA;Day;Day;Day;0,275618131333226
Jordan;0;1;500;3~3~1;no PCA;Day;Day;Day;0,27614150290325
Elman;0;1;500;3~3~1;no PCA;Day;Day;Day;0,252796818540994
MLP;0,2;1;500;3~3~1;no PCA;Day;Day;Day;0,123775861729026
Jordan;0,2;1;500;3~3~1;no PCA;Day;Day;Day;0,123785983892413
Elman;0,2;1;500;3~3~1;no PCA;Day;Day;Day;0,123603699477391
MLP;0,4;1;500;3~3~1;no PCA;Day;Day;Day;0,125199112126604
Jordan;0,4;1;500;3~3~1;no PCA;Day;Day;Day;0,125203639619325
Elman;0,4;1;500;3~3~1;no PCA;Day;Day;Day;0,125107872792693
MLP;0,6;1;500;3~3~1;no PCA;Day;Day;Day;0,126973150069152
Jordan;0,6;1;500;3~3~1;no PCA;Day;Day;Day;0,126973156123907
Elman;0,6;1;500;3~3~1;no PCA;Day;Day;Day;0,126911238754205
MLP;0,8;1;500;3~3~1;no PCA;Day;Day;Day;0,128855215300103
Jordan;0,8;1;500;3~3~1;no PCA;Day;Day;Day;0,128856574583712
Elman;0,8;1;500;3~3~1;no PCA;Day;Day;Day;0,128810475159472
MLP;1;1;500;3~3~1;no PCA;Day;Day;Day;0,130800150258177
Jordan;1;1;500;3~3~1;no PCA;Day;Day;Day;0,130801308811919
Elman;1;1;500;3~3~1;no PCA;Day;Day;Day;0,130764199724921
MLP;0;0;100;5~5~1;no PCA;Day;Day;Day;0,0865610466282848
Jordan;0;0;100;5~5~1;no PCA;Day;Day;Day;0,0823718430056021
Elman;0;0;100;5~5~1;no PCA;Day;Day;Day;0,0841415445376308
MLP;0,2;0;100;5~5~1;no PCA;Day;Day;Day;0,0709891332400989
Jordan;0,2;0;100;5~5~1;no PCA;Day;Day;Day;0,0710152334161185
Elman;0,2;0;100;5~5~1;no PCA;Day;Day;Day;0,0712727713955727
MLP;0,4;0;100;5~5~1;no PCA;Day;Day;Day;0,0717242801151745
Jordan;0,4;0;100;5~5~1;no PCA;Day;Day;Day;0,0718348441859693
Elman;0,4;0;100;5~5~1;no PCA;Day;Day;Day;0,0719625499260659
MLP;0,6;0;100;5~5~1;no PCA;Day;Day;Day;0,0689358679824699
Jordan;0,6;0;100;5~5~1;no PCA;Day;Day;Day;0,0691337441126399
Elman;0,6;0;100;5~5~1;no PCA;Day;Day;Day;0,0706982948070691
MLP;0,8;0;100;5~5~1;no PCA;Day;Day;Day;0,0578651046043546
Jordan;0,8;0;100;5~5~1;no PCA;Day;Day;Day;0,0576948209054482
Elman;0,8;0;100;5~5~1;no PCA;Day;Day;Day;0,0664954817570667
MLP;1;0;100;5~5~1;no PCA;Day;Day;Day;0,0409084963021845
Jordan;1;0;100;5~5~1;no PCA;Day;Day;Day;0,0361514213903976
Elman;1;0;100;5~5~1;no PCA;Day;Day;Day;0,0578052470881949
MLP;0;0,2;100;5~5~1;no PCA;Day;Day;Day;0,113389475539596
Jordan;0;0,2;100;5~5~1;no PCA;Day;Day;Day;0,116852345422305
Elman;0;0,2;100;5~5~1;no PCA;Day;Day;Day;0,118214813053739
MLP;0,2;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0902118339741181
Jordan;0,2;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0899721192628121
Elman;0,2;0,2;100;5~5~1;no PCA;Day;Day;Day;0,085334945346933
MLP;0,4;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0838929588737622
Jordan;0,4;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0837584605166513
Elman;0,4;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0817026220406007
MLP;0,6;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0823532723513519
Jordan;0,6;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0823082437917738
Elman;0,6;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0814894930357594
MLP;0,8;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0823988747798271
Jordan;0,8;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0824052056010115
Elman;0,8;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0820726476742495
MLP;1;0,2;100;5~5~1;no PCA;Day;Day;Day;0,083060334313046
Jordan;1;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0830809149246743
Elman;1;0,2;100;5~5~1;no PCA;Day;Day;Day;0,0829076005018896
MLP;0;0,4;100;5~5~1;no PCA;Day;Day;Day;0,17316901258932
Jordan;0;0,4;100;5~5~1;no PCA;Day;Day;Day;0,173906768897767
Elman;0;0,4;100;5~5~1;no PCA;Day;Day;Day;0,185562233506513
MLP;0,2;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0950251710117971
Jordan;0,2;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0944836205721605
Elman;0,2;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0915898095895186
MLP;0,4;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0906086584323211
Jordan;0,4;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0905489079463467
Elman;0,4;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0898699787599721
MLP;0,6;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0906213294293755
Jordan;0,6;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0906530605754085
Elman;0,6;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0902581673901725
MLP;0,8;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0913448275898009
Jordan;0,8;0,4;100;5~5~1;no PCA;Day;Day;Day;0,091367405738528
Elman;0,8;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0911248434430153
MLP;1;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0923503254898053
Jordan;1;0,4;100;5~5~1;no PCA;Day;Day;Day;0,09236845778523
Elman;1;0,4;100;5~5~1;no PCA;Day;Day;Day;0,0921856160685628
MLP;0;0,6;100;5~5~1;no PCA;Day;Day;Day;0,255161620699698
Jordan;0;0,6;100;5~5~1;no PCA;Day;Day;Day;0,259064845482823
Elman;0;0,6;100;5~5~1;no PCA;Day;Day;Day;0,260282333897569
MLP;0,2;0,6;100;5~5~1;no PCA;Day;Day;Day;0,102407562570211
Jordan;0,2;0,6;100;5~5~1;no PCA;Day;Day;Day;0,102343975872812
Elman;0,2;0,6;100;5~5~1;no PCA;Day;Day;Day;0,100988149228713
MLP;0,4;0,6;100;5~5~1;no PCA;Day;Day;Day;0,100549491798116
Jordan;0,4;0,6;100;5~5~1;no PCA;Day;Day;Day;0,100613971171945
Elman;0,4;0,6;100;5~5~1;no PCA;Day;Day;Day;0,100089188250008
MLP;0,6;0,6;100;5~5~1;no PCA;Day;Day;Day;0,10108927490359
Jordan;0,6;0,6;100;5~5~1;no PCA;Day;Day;Day;0,101101774015082
Elman;0,6;0,6;100;5~5~1;no PCA;Day;Day;Day;0,100816871711786
MLP;0,8;0,6;100;5~5~1;no PCA;Day;Day;Day;0,102105744045625
Jordan;0,8;0,6;100;5~5~1;no PCA;Day;Day;Day;0,102123601265582
Elman;0,8;0,6;100;5~5~1;no PCA;Day;Day;Day;0,101920026687303
MLP;1;0,6;100;5~5~1;no PCA;Day;Day;Day;0,103327440620472
Jordan;1;0,6;100;5~5~1;no PCA;Day;Day;Day;0,103350453682965
Elman;1;0,6;100;5~5~1;no PCA;Day;Day;Day;0,103177784393873
MLP;0;0,8;100;5~5~1;no PCA;Day;Day;Day;0,310938404100404
Jordan;0;0,8;100;5~5~1;no PCA;Day;Day;Day;0,30929469126175
Elman;0;0,8;100;5~5~1;no PCA;Day;Day;Day;0,290497074834538
MLP;0,2;0,8;100;5~5~1;no PCA;Day;Day;Day;0,113899175507775
Jordan;0,2;0,8;100;5~5~1;no PCA;Day;Day;Day;0,113973215081306
Elman;0,2;0,8;100;5~5~1;no PCA;Day;Day;Day;0,112784774338447
MLP;0,4;0,8;100;5~5~1;no PCA;Day;Day;Day;0,112767586884318
Jordan;0,4;0,8;100;5~5~1;no PCA;Day;Day;Day;0,112827936604915
Elman;0,4;0,8;100;5~5~1;no PCA;Day;Day;Day;0,112361277742796
MLP;0,6;0,8;100;5~5~1;no PCA;Day;Day;Day;0,113576525350307
Jordan;0,6;0,8;100;5~5~1;no PCA;Day;Day;Day;0,113602303922637
Elman;0,6;0,8;100;5~5~1;no PCA;Day;Day;Day;0,11328227578633
MLP;0,8;0,8;100;5~5~1;no PCA;Day;Day;Day;0,114841992564449
Jordan;0,8;0,8;100;5~5~1;no PCA;Day;Day;Day;0,114861625307433
Elman;0,8;0,8;100;5~5~1;no PCA;Day;Day;Day;0,114643069513963
MLP;1;0,8;100;5~5~1;no PCA;Day;Day;Day;0,116318631676001
Jordan;1;0,8;100;5~5~1;no PCA;Day;Day;Day;0,11633048655148
Elman;1;0,8;100;5~5~1;no PCA;Day;Day;Day;0,116138065313363
MLP;0;1;100;5~5~1;no PCA;Day;Day;Day;0,317242915645293
Jordan;0;1;100;5~5~1;no PCA;Day;Day;Day;0,321137721803125
Elman;0;1;100;5~5~1;no PCA;Day;Day;Day;0,295467796449029
MLP;0,2;1;100;5~5~1;no PCA;Day;Day;Day;0,12809011599211
Jordan;0,2;1;100;5~5~1;no PCA;Day;Day;Day;0,128159698964758
Elman;0,2;1;100;5~5~1;no PCA;Day;Day;Day;0,127040998665891
MLP;0,4;1;100;5~5~1;no PCA;Day;Day;Day;0,12731178509142
Jordan;0,4;1;100;5~5~1;no PCA;Day;Day;Day;0,127352868460901
Elman;0,4;1;100;5~5~1;no PCA;Day;Day;Day;0,126845915120501
MLP;0,6;1;100;5~5~1;no PCA;Day;Day;Day;0,128391087739687
Jordan;0,6;1;100;5~5~1;no PCA;Day;Day;Day;0,128409723425204
Elman;0,6;1;100;5~5~1;no PCA;Day;Day;Day;0,128054488008702
MLP;0,8;1;100;5~5~1;no PCA;Day;Day;Day;0,129918043028727
Jordan;0,8;1;100;5~5~1;no PCA;Day;Day;Day;0,129938297716278
Elman;0,8;1;100;5~5~1;no PCA;Day;Day;Day;0,129673699959267
MLP;1;1;100;5~5~1;no PCA;Day;Day;Day;0,131658056424767
Jordan;1;1;100;5~5~1;no PCA;Day;Day;Day;0,131670346272405
Elman;1;1;100;5~5~1;no PCA;Day;Day;Day;0,131455993657026
MLP;0;0;500;5~5~1;no PCA;Day;Day;Day;0,0835812219281687
Jordan;0;0;500;5~5~1;no PCA;Day;Day;Day;0,0823670762884489
Elman;0;0;500;5~5~1;no PCA;Day;Day;Day;0,0828864178660495
MLP;0,2;0;500;5~5~1;no PCA;Day;Day;Day;0,0261256267327755
Jordan;0,2;0;500;5~5~1;no PCA;Day;Day;Day;0,0227086835154144
Elman;0,2;0;500;5~5~1;no PCA;Day;Day;Day;0,0183251688498589
MLP;0,4;0;500;5~5~1;no PCA;Day;Day;Day;0,00307245749107306
Jordan;0,4;0;500;5~5~1;no PCA;Day;Day;Day;0,00197194128653777
Elman;0,4;0;500;5~5~1;no PCA;Day;Day;Day;0,00232552779164066
MLP;0,6;0;500;5~5~1;no PCA;Day;Day;Day;0,0020340813009056
Jordan;0,6;0;500;5~5~1;no PCA;Day;Day;Day;0,00197516334110924
Elman;0,6;0;500;5~5~1;no PCA;Day;Day;Day;0,00249470684327489
MLP;0,8;0;500;5~5~1;no PCA;Day;Day;Day;0,00204720241690145
Jordan;0,8;0;500;5~5~1;no PCA;Day;Day;Day;0,00207416921454448
Elman;0,8;0;500;5~5~1;no PCA;Day;Day;Day;0,00261984689763982
MLP;1;0;500;5~5~1;no PCA;Day;Day;Day;0,00211325958852694
Jordan;1;0;500;5~5~1;no PCA;Day;Day;Day;0,00201540375818932
Elman;1;0;500;5~5~1;no PCA;Day;Day;Day;0,0027024309660146
MLP;0;0,2;500;5~5~1;no PCA;Day;Day;Day;0,117619503861404
Jordan;0;0,2;500;5~5~1;no PCA;Day;Day;Day;0,116020657453839
Elman;0;0,2;500;5~5~1;no PCA;Day;Day;Day;0,119215323662431
MLP;0,2;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0786415954871661
Jordan;0,2;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0773329398307708
Elman;0,2;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0786810426778942
MLP;0,4;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0647912887056634
Jordan;0,4;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0714924273763562
Elman;0,4;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0792197307980888
MLP;0,6;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0521914066670365
Jordan;0,6;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0637082970878946
Elman;0,6;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0801344136957181
MLP;0,8;0,2;500;5~5~1;no PCA;Day;Day;Day;0,044243969330752
Jordan;0,8;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0553959457384954
Elman;0,8;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0811217351526591
MLP;1;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0476810348996899
Jordan;1;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0570026393533543
Elman;1;0,2;500;5~5~1;no PCA;Day;Day;Day;0,0813715566992138
MLP;0;0,4;500;5~5~1;no PCA;Day;Day;Day;0,175409280330745
Jordan;0;0,4;500;5~5~1;no PCA;Day;Day;Day;0,174320775782684
Elman;0;0,4;500;5~5~1;no PCA;Day;Day;Day;0,183896728326727
MLP;0,2;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0874301323835237
Jordan;0,2;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0874536194128148
Elman;0,2;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0872669065674851
MLP;0,4;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0881115992692525
Jordan;0,4;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0881233423001445
Elman;0,4;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0880367762167723
MLP;0,6;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0891714710526366
Jordan;0,6;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0891766059152957
Elman;0,6;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0891206959167802
MLP;0,8;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0903328668610954
Jordan;0,8;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0903352458490062
Elman;0,8;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0902940720959754
MLP;1;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0915487096246459
Jordan;1;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0915514362957627
Elman;1;0,4;500;5~5~1;no PCA;Day;Day;Day;0,0915166469058648
MLP;0;0,6;500;5~5~1;no PCA;Day;Day;Day;0,253479074825841
Jordan;0;0,6;500;5~5~1;no PCA;Day;Day;Day;0,257678716936589
Elman;0;0,6;500;5~5~1;no PCA;Day;Day;Day;0,254354959221858
MLP;0,2;0,6;500;5~5~1;no PCA;Day;Day;Day;0,0975960002335627
Jordan;0,2;0,6;500;5~5~1;no PCA;Day;Day;Day;0,0975949286463557
Elman;0,2;0,6;500;5~5~1;no PCA;Day;Day;Day;0,0974265502172338
MLP;0,4;0,6;500;5~5~1;no PCA;Day;Day;Day;0,0984909554808377
Jordan;0,4;0,6;500;5~5~1;no PCA;Day;Day;Day;0,0985009823186201
Elman;0,4;0,6;500;5~5~1;no PCA;Day;Day;Day;0,0984210727737913
MLP;0,6;0,6;500;5~5~1;no PCA;Day;Day;Day;0,0997529610071278
Jordan;0,6;0,6;500;5~5~1;no PCA;Day;Day;Day;0,0997627287486069
Elman;0,6;0,6;500;5~5~1;no PCA;Day;Day;Day;0,0996999181579463
MLP;0,8;0,6;500;5~5~1;no PCA;Day;Day;Day;0,101119061723362
Jordan;0,8;0,6;500;5~5~1;no PCA;Day;Day;Day;0,101121514261126
Elman;0,8;0,6;500;5~5~1;no PCA;Day;Day;Day;0,101079400131792
MLP;1;0,6;500;5~5~1;no PCA;Day;Day;Day;0,102543167228334
Jordan;1;0,6;500;5~5~1;no PCA;Day;Day;Day;0,102545328380094
Elman;1;0,6;500;5~5~1;no PCA;Day;Day;Day;0,10251046522793
MLP;0;0,8;500;5~5~1;no PCA;Day;Day;Day;0,310935844108133
Jordan;0;0,8;500;5~5~1;no PCA;Day;Day;Day;0,305152995738178
Elman;0;0,8;500;5~5~1;no PCA;Day;Day;Day;0,285896118757971
MLP;0,2;0,8;500;5~5~1;no PCA;Day;Day;Day;0,109606246204008
Jordan;0,2;0,8;500;5~5~1;no PCA;Day;Day;Day;0,109615374236956
Elman;0,2;0,8;500;5~5~1;no PCA;Day;Day;Day;0,109439368622289
MLP;0,4;0,8;500;5~5~1;no PCA;Day;Day;Day;0,110747433760319
Jordan;0,4;0,8;500;5~5~1;no PCA;Day;Day;Day;0,110749837206899
Elman;0,4;0,8;500;5~5~1;no PCA;Day;Day;Day;0,110657473709325
MLP;0,6;0,8;500;5~5~1;no PCA;Day;Day;Day;0,112238994441757
Jordan;0,6;0,8;500;5~5~1;no PCA;Day;Day;Day;0,112243845492089
Elman;0,6;0,8;500;5~5~1;no PCA;Day;Day;Day;0,11218171528483
MLP;0,8;0,8;500;5~5~1;no PCA;Day;Day;Day;0,113845215702402
Jordan;0,8;0,8;500;5~5~1;no PCA;Day;Day;Day;0,113848490247939
